review_id,date,user,rating,comment,clean_comment
6cb5406d-2e72-4844-b16a-193de76256f0,2023-10-17T19:16:11Z,Mark Kim,4,Very fast and professional. Highly recommended!,fast professional highly recommended
f118dd9d-6056-46c5-b3f2-5ff56fdfc538,2023-11-15T02:16:11Z,Christopher Brown DDS,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
3c8b9e2e-78a8-4ba5-9909-06cd7f3a7ca3,2025-01-02T11:16:11Z,Claudia Stein,5,"The best laundry service in town, without a doubt.",best town without doubt
be817bbc-b715-4327-91a7-d61f1bc4925b,2025-08-06T20:16:11Z,Christopher Levy,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
3c977cb5-e127-4c36-bcf9-332c268b2d6e,2024-02-16T14:16:11Z,Kelly Randolph,5,Excellent service! My clothes came back perfect.,excellent came back perfect
1137e6fe-204a-4e14-b29a-fa8f751837ca,2024-10-21T10:16:11Z,James West,3,It works.,works
f20c5ac6-a753-4d2c-b857-82379dac5294,2025-02-12T02:16:11Z,Tyler Reyes,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
1d9f1c7a-f1e9-4c37-a39d-b76e8c2ca950,2025-06-06T11:16:11Z,Whitney Raymond,2,The clothes were still slightly damp when I picked them up.,still slightly damp picked
164ef27b-5a3e-4a78-a3f1-366d8462c60c,2024-01-12T13:16:11Z,Philip Richmond,1,Terrible experience. They lost one of my shirts and denied it.,terrible experience lost one shirts denied
b4fc0a6e-76ac-4a1a-9ab4-c10b76f6daa9,2023-11-06T02:16:11Z,Melinda Williams,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
63e5575c-da08-46c0-8376-30cb22d45112,2024-01-05T06:16:11Z,Brian Fuentes,3,The quality is average. Nothing special to report.,quality average nothing special report
761c16f5-a2c7-4477-8513-11f110077091,2024-04-16T10:16:11Z,Morgan Williams,4,Excellent service! My clothes came back perfect.,excellent came back perfect
aa45baef-2017-45d9-b979-e78ce1bda7f9,2024-05-21T03:16:11Z,Mrs. Rebecca Martin,3,"The service was okay, did the job.",okay job
80291bfc-51ce-467e-bf1a-ef92329f62f0,2024-12-22T19:16:11Z,Cheryl Blankenship,1,My clothes came back with a strange smell. Very disappointed.,came back strange smell disappointed
6f1223ca-e1d7-40fb-89f1-79f08e0a45c0,2024-08-12T19:16:11Z,Stephanie Francis,3,It works.,works
f8642911-0cf3-4298-9839-bd994addaa67,2025-06-28T20:16:11Z,Mary Jacobson PhD,5,"The best laundry service in town, without a doubt.",best town without doubt
c73878bc-c267-4929-a35c-240c98dd2ff5,2024-06-06T06:16:11Z,John Jones,5,"The best laundry service in town, without a doubt.",best town without doubt
266b48e1-c42d-4df4-bcd3-502a50c360f5,2025-07-03T17:16:11Z,Mary Mcdowell,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
69b88f7e-43a3-4edb-91e6-f1f7385aa9b2,2024-10-11T23:16:11Z,Mrs. Ashley Palmer,3,"The service was okay, did the job.",okay job
28557272-cd88-4973-bbb5-fa503966d735,2024-07-20T09:16:11Z,Lisa Williams,4,"The best laundry service in town, without a doubt.",best town without doubt
44f78106-b941-451e-a6a8-87212b1fdce8,2023-10-01T16:16:11Z,Dana Molina,5,Very fast and professional. Highly recommended!,fast professional highly recommended
102f50cd-5518-4138-b560-c63f3e369c0d,2025-04-24T02:16:11Z,David Boyer Jr.,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
2d81a16a-04a3-44f5-8b09-a3bc4faa743d,2025-09-17T02:16:11Z,Ronald Foster,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
0ad4980f-0536-4c91-bc94-424af9477920,2024-11-12T21:16:11Z,Emma Gray,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
28bb46e0-0a60-4966-b378-23e0d9a897a4,2023-12-18T12:16:11Z,Ashley Sandoval,4,"The best laundry service in town, without a doubt.",best town without doubt
d087bee0-9f80-4123-bc35-2fa4e9dd7b9c,2024-07-02T13:16:11Z,Justin Arnold,3,"The service was okay, did the job.",okay job
26b03e18-9f4c-44d3-bd1a-00fd090a3851,2023-11-27T18:16:11Z,Chad Park,4,"The best laundry service in town, without a doubt.",best town without doubt
c392e3ef-87d7-42da-9738-f9f42b0bac52,2023-12-07T18:16:11Z,Edward Richardson,3,The quality is average. Nothing special to report.,quality average nothing special report
0f2b77ea-b025-4f3a-8bc1-16c830e96796,2024-07-04T09:16:11Z,Mary Jensen,5,Excellent service! My clothes came back perfect.,excellent came back perfect
de14d603-dbba-4fcd-b463-025dee4397f6,2025-01-18T13:16:11Z,Gregory Clarke,3,It works.,works
0d821a1c-eacf-4b9a-80df-20a2378837c4,2024-09-12T13:16:11Z,Samuel Hampton,3,The quality is average. Nothing special to report.,quality average nothing special report
64d7568a-618f-46ac-8544-5215e6f556ae,2024-05-01T07:16:11Z,Ryan Ryan,4,Excellent service! My clothes came back perfect.,excellent came back perfect
cb1cb573-972f-4cc0-9b53-8c886222d516,2025-01-12T03:16:11Z,Sean Garcia,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
01c5409e-67f9-4354-a65c-1e80631bbf1e,2025-07-10T11:16:11Z,Andrew Brown,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
8530d4fb-a413-405c-bd6f-76eb3ec51d01,2023-12-18T13:16:11Z,Robert Schwartz,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
e8e6defc-86f2-48c7-a684-31461d2e0f78,2024-06-24T14:16:11Z,Mary Cruz,4,Very fast and professional. Highly recommended!,fast professional highly recommended
09d9b7b8-3223-43c1-b931-112b0d2afd50,2024-11-24T20:16:11Z,Michele Howe,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
9e932c63-8f03-4720-939e-57e687305c10,2025-08-04T16:16:11Z,Brian Clark,5,"The best laundry service in town, without a doubt.",best town without doubt
239e2001-6f58-4ee2-8615-98f755953c9a,2024-11-20T07:16:11Z,Amy Martin,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
f8321221-9af1-4693-88d2-768e5334bdb3,2024-09-05T12:16:11Z,Renee Peterson,4,"The best laundry service in town, without a doubt.",best town without doubt
05231b5c-e75d-43de-811d-fc80cf59a8cf,2024-09-12T02:16:11Z,William Thomas,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
2d2c6880-2b02-4e40-bc10-83db63acf349,2025-02-26T19:16:11Z,Laurie Daniel,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
7b6f8c11-33db-4ab0-bbbe-f788f44f4671,2024-04-18T23:16:11Z,Lisa Adkins,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
f83d7685-aa9f-4c38-8d0c-1c2ea6108ad7,2025-04-19T10:16:11Z,Kevin Hill,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
e8bd2e8e-acf3-4d7f-b974-35db65cfea76,2025-03-17T03:16:11Z,Anthony Munoz,3,The quality is average. Nothing special to report.,quality average nothing special report
698fc542-f699-47fc-8f3a-8ed81c992a12,2024-02-26T22:16:11Z,Cameron Chase,3,The quality is average. Nothing special to report.,quality average nothing special report
a83bf01e-cf26-49f7-bd10-65a6112bc2fb,2024-05-15T17:16:11Z,Alexander Johnson,5,Very fast and professional. Highly recommended!,fast professional highly recommended
c5f2ba4c-95e3-4c32-aa12-9f87bf1d1e7b,2024-07-17T07:16:11Z,Kyle Williams,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
32057be7-2252-44f2-a19d-bad7ebf39c01,2024-06-06T08:16:11Z,Natalie Patrick,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
5885aa02-60ff-4146-a44b-7c5644384305,2025-08-28T18:16:11Z,Jeff Henderson,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
50ea2b8f-f71e-4c77-8ee4-3edaf27d7287,2025-09-14T05:16:11Z,Christopher Mosley,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
814fac5b-38cf-4d3c-be01-37693cf1902c,2024-03-19T21:16:11Z,Eric Anderson,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
501cfab2-da5a-4bfc-8ace-dbc3ab3519fb,2025-04-08T05:16:11Z,Richard Dunn,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
f6522a66-d672-4973-b3aa-2baf7440a42a,2024-01-19T03:16:11Z,Francisco Butler,5,Very fast and professional. Highly recommended!,fast professional highly recommended
78440252-aa55-449d-9233-d1a7f4366e21,2025-01-23T17:16:11Z,Sharon Johnson,4,Excellent service! My clothes came back perfect.,excellent came back perfect
506f9df7-da8c-490e-9bdf-04aa205af5e5,2024-10-03T04:16:11Z,Nicholas Carter,5,Very fast and professional. Highly recommended!,fast professional highly recommended
87f2d51e-7b52-4305-b8cc-26544208ea65,2024-03-21T22:16:11Z,Kimberly Long,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
126706f4-9dc7-4fda-bf75-ea9a97246fc2,2025-01-08T03:16:11Z,Peter Santos,3,The quality is average. Nothing special to report.,quality average nothing special report
bf66af53-0100-47d8-9215-6e21516b0be4,2024-09-24T01:16:11Z,Nicholas David,5,"The best laundry service in town, without a doubt.",best town without doubt
3994309d-731e-4879-835c-5b9833511850,2024-11-30T00:16:11Z,Julie Ross,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
90fbdbdb-d1bb-4a8d-b3cb-3f51e2e53490,2023-11-06T16:16:11Z,Jeff Allen,3,It works.,works
3372a654-00ec-42eb-8665-7f0be87d6c19,2024-11-08T10:16:11Z,Andrew Gomez,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
a68d9ba7-955c-479c-8a8f-3802c223e473,2024-10-15T09:16:11Z,Penny Kline,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
22a0bb07-2a48-4a70-bf44-ddef320f706b,2025-03-20T03:16:11Z,Rebecca Macdonald,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
3d4ce2a3-424e-458f-9440-8a83ea84e1ba,2024-11-25T09:16:11Z,Susan Riggs,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
89d0cae6-fac1-4f83-bccc-6339be3531a5,2024-09-06T01:16:11Z,Derek Bailey,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
95833c92-27ec-4aaf-829a-1e2029433982,2024-03-30T01:16:11Z,Cynthia Salinas,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
21f3d242-a971-4378-9181-3fa50716eadf,2023-09-30T23:16:11Z,Jeanne Copeland,3,The quality is average. Nothing special to report.,quality average nothing special report
c390f2af-9efd-4158-b2d6-cf4ec4b3411d,2024-04-10T16:16:11Z,Steven Sims,2,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
e0af2b04-aca2-43c4-a336-5ca65c655788,2023-10-09T11:16:11Z,Melanie Vang,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
13ecbb5f-44c1-4a2d-b769-f3ea80756846,2024-05-13T15:16:11Z,Elizabeth Price,4,"The best laundry service in town, without a doubt.",best town without doubt
ba37acf9-2162-42c6-83de-06e86bacf528,2024-11-23T00:16:11Z,Francis Zavala,2,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
c30bd89c-49e6-4e5a-9ae8-81df2cd17e4d,2025-08-17T16:16:11Z,Lisa Miller,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
c19a1854-eee3-44d9-a514-30fc6173af12,2024-07-03T16:16:11Z,Carolyn Johnson,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
5cd6f86f-4701-4a95-8cfb-20740b95fea8,2023-10-28T03:16:11Z,Amber Baker,4,"The best laundry service in town, without a doubt.",best town without doubt
089a3a06-5b33-4231-b56e-29c184d20041,2023-11-20T22:16:11Z,Matthew Andrews,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
176b9df7-fd61-4420-ac3d-128e54b19a4e,2025-04-27T08:16:11Z,Michael Parker,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
1ed32bd2-8ea6-462c-910f-3cde53ef1373,2025-07-03T03:16:11Z,Krystal Foster,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
7bc775b1-4288-44fa-b3fc-a36113c1025f,2024-11-20T13:16:11Z,Alejandra Weaver,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
f3624365-558a-44f8-946b-022679d404d6,2024-07-27T05:16:11Z,Andre Crawford,5,"The best laundry service in town, without a doubt.",best town without doubt
e726a2c4-d5bc-4b2f-8459-fc1fa379aa32,2025-03-23T20:16:11Z,Michael Carpenter,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
b9a24fb9-d8f7-4b89-ba71-43e05e8c2ba2,2025-02-12T20:16:11Z,Matthew Evans,5,Excellent service! My clothes came back perfect.,excellent came back perfect
00eda5f4-c6e0-4874-b75b-2056941c3320,2024-11-02T09:16:11Z,William Padilla,4,Very fast and professional. Highly recommended!,fast professional highly recommended
c123c6f7-e669-4271-9cb2-0f8626bbb19a,2025-02-20T23:16:11Z,Tonya Roman,3,It works.,works
8492ee3c-c464-4b1f-a598-17718df2ab73,2024-09-02T22:16:11Z,Lori Nelson,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
2cdff01a-71f6-4bcc-8198-5432fb7c7239,2025-01-06T11:16:11Z,Gregory Randolph,4,Excellent service! My clothes came back perfect.,excellent came back perfect
8f60928d-92ae-40a7-92ab-37abd6b7fff7,2025-04-18T05:16:11Z,Andrew Madden,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
c9175f0b-567e-47e3-94b4-9f6001ddc8a9,2024-11-18T02:16:11Z,Michael Matthews,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
d87bbbf9-88e0-4ea5-a849-69ecbc06c380,2023-10-23T03:16:11Z,Nicole Burgess,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
a08ae4c4-158c-4039-abdd-ef40fd934e0e,2024-05-11T09:16:11Z,David Chavez,4,Very fast and professional. Highly recommended!,fast professional highly recommended
7e632bc3-e566-425c-a687-be5a15284e45,2024-04-05T20:16:11Z,Mackenzie Kaufman,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
6699e21f-c978-48bc-a36a-437ebdb21ba7,2024-04-05T18:16:11Z,Wanda Andrade,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
7bf19c23-fda1-46fd-ab72-f6dfad2b2989,2025-03-09T12:16:11Z,Yvonne Gutierrez,4,"The best laundry service in town, without a doubt.",best town without doubt
a8c734eb-811e-437d-868d-840bfbfc0229,2025-08-10T13:16:11Z,Laura Ford,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
797cf82c-238f-4789-bba6-6b5739d1cc82,2024-09-13T06:16:11Z,Jason Vance,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
7d7cb593-fa0f-4980-9207-1b8e59eeb662,2024-12-18T07:16:11Z,Christina Hunter,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
35a92ea1-7acd-40cc-ac7c-561c4c10492b,2024-09-11T19:16:11Z,Nicole Moore,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
3c496d78-4448-4c5d-a5cb-ec9f45cfa3d2,2024-12-13T03:16:11Z,Jessica Rivera,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
1aca3923-3c3c-4aaa-8eaf-46a5d5c48a5a,2025-09-23T07:16:11Z,Todd Burke,4,Excellent service! My clothes came back perfect.,excellent came back perfect
a2809f28-3c53-4304-84cf-66099bad8cde,2023-10-15T22:16:11Z,Sarah Heath,4,"The best laundry service in town, without a doubt.",best town without doubt
6e6d0876-4385-47ce-acf4-93e997cb15b7,2025-07-23T21:16:11Z,Rachel Scott,2,My clothes came back with a strange smell. Very disappointed.,came back strange smell disappointed
d4090d5f-55ea-426f-97be-59ce13f78ff9,2024-06-22T21:16:11Z,Jesse Graham,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
1e8e82a0-2f4c-40a2-bb96-4529d3f23e16,2024-06-28T20:16:11Z,Leah Gonzalez,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
09aab103-c258-4a94-a5e2-50711401d470,2024-12-20T20:16:11Z,Maureen Gonzalez,4,Excellent service! My clothes came back perfect.,excellent came back perfect
c5390d1a-c18a-4b1a-890b-ead2a8ccbfa3,2024-07-30T21:16:11Z,Evan Rose,5,"The best laundry service in town, without a doubt.",best town without doubt
f0abc027-de64-4f8e-9cf2-ce5af212351a,2025-06-09T03:16:11Z,Caitlin Hill,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
eb0e0e58-f420-42a9-acdf-d1f3eec4f4ae,2025-08-04T00:16:11Z,Jimmy Jordan,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
fe973bbe-077a-4377-bd3b-e8f0ae2cc764,2024-11-01T12:16:11Z,Cassandra Wallace,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
1b25dfb5-cb26-43ca-943e-795934dda248,2025-06-28T02:16:11Z,Tonya Carter,5,Very fast and professional. Highly recommended!,fast professional highly recommended
df37f2d0-8073-442a-be42-b4cb1a437380,2025-02-26T15:16:11Z,Pedro Fitzgerald,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
ae1c78bc-c990-427d-ae53-340230c642da,2024-08-21T13:16:11Z,Vanessa Mcdaniel,5,Excellent service! My clothes came back perfect.,excellent came back perfect
a197bee8-8bc9-45d7-9257-8337b1044c20,2024-10-22T19:16:11Z,Ann Yates,1,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
ddf7a4c1-1cd5-4f23-8082-d441da5bf543,2024-10-16T15:16:11Z,Allison Richardson,2,Took way too long to get my clothes back. Very slow service.,took way long get back slow
f6c6c410-c068-4b57-9350-47c27dfe2973,2024-09-12T00:16:11Z,Michael Zimmerman,3,It works.,works
64b7d71c-47ea-498b-9fd3-e1a8932a6593,2024-11-23T22:16:11Z,Jeffrey Rodriguez,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
6b213290-1d18-466e-837b-972e1c243a03,2025-09-23T20:16:11Z,Tracy Bryant,3,It works.,works
faf4f073-7db6-4110-96a7-0cca91125407,2025-08-07T22:16:11Z,Lori Mccarthy,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
61a3012b-6e4b-4746-802f-b0c7c7c4e656,2024-07-23T06:16:11Z,Justin Dunn,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
44aa0727-9c2d-4b63-892e-111be654261b,2023-10-16T01:16:11Z,Morgan Burnett,5,Excellent service! My clothes came back perfect.,excellent came back perfect
2cc282cf-5097-4bcc-a97f-a0214151b36c,2024-04-06T09:16:11Z,John Whitehead,3,"The service was okay, did the job.",okay job
2d5ca789-df1e-4b64-afde-30423c72b338,2024-08-23T20:16:11Z,Jennifer Ellison,5,"The best laundry service in town, without a doubt.",best town without doubt
44c5d41a-689d-40fa-a8c2-c8247ef1636b,2025-08-24T23:16:11Z,Tina Mason,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
2616ce73-a5b2-44b3-a8d7-6950d8caad36,2025-02-20T21:16:11Z,Natalie Lee,3,The quality is average. Nothing special to report.,quality average nothing special report
53c14bc5-3b0b-4a3a-97e7-a1a4ed7a9626,2023-10-20T21:16:11Z,Kayla Williams,1,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
e9c9885a-f999-4866-9118-2f96510fb054,2024-11-08T10:16:11Z,George Snow,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
528f3c6b-f801-42fc-b56a-34656f309c93,2024-12-01T17:16:11Z,Matthew White,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
600a1099-d2b2-4593-bdfe-2d4efa0972ea,2024-05-26T21:16:11Z,Bradley Combs,5,Excellent service! My clothes came back perfect.,excellent came back perfect
6d27b816-0fa5-4721-a1d9-2db596fdd0fe,2025-01-09T06:16:11Z,Danielle Ray,2,The clothes were still slightly damp when I picked them up.,still slightly damp picked
b76dac9a-8d6c-4b3e-aa8a-97401025b579,2025-08-02T18:16:11Z,Erin Smith,3,"The service was okay, did the job.",okay job
0c04d4c0-8a76-4e83-9b35-f52459137e60,2024-02-28T13:16:11Z,Christopher Cox,4,Very fast and professional. Highly recommended!,fast professional highly recommended
1f8c7fe4-b76d-4833-a9e5-8d76187fae56,2025-09-05T18:16:11Z,Michele Gilbert,5,Excellent service! My clothes came back perfect.,excellent came back perfect
e606ada9-5602-4acb-a1ce-97d52507c420,2025-04-07T05:16:11Z,Mary Johnson,3,The quality is average. Nothing special to report.,quality average nothing special report
361f72fa-7010-4a2e-9e98-28db298e0641,2025-01-09T14:16:11Z,Holly Gutierrez,3,"The service was okay, did the job.",okay job
fc80b826-de36-46a2-91b2-edd7c5f06481,2025-08-31T19:16:11Z,Christina Parker,3,"The service was okay, did the job.",okay job
a39064ee-914d-4dea-8165-cb8943d6b181,2025-09-21T02:16:11Z,Michael Williams,4,Very fast and professional. Highly recommended!,fast professional highly recommended
0cac6b09-cf81-4ad6-a93f-b76cded40b50,2023-12-17T02:16:11Z,Jessica Webb,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
48550a7f-edf2-401f-96ca-2531cf27e075,2024-09-09T16:16:11Z,Brendan Castillo,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
528dc0d8-f194-42e8-b500-769b93496582,2024-03-23T14:16:11Z,Carolyn Merritt,4,"The best laundry service in town, without a doubt.",best town without doubt
a81a00e2-6ec4-42dc-b4ea-94a319a0f8fe,2024-06-22T09:16:11Z,Maria Alexander,4,Excellent service! My clothes came back perfect.,excellent came back perfect
83e940d4-6779-4d24-9898-fc987749097b,2025-06-06T05:16:11Z,Dawn White,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
6f54918b-1164-4622-b050-3257cb70d5cc,2024-06-24T05:16:11Z,Tiffany Logan,2,The clothes were still slightly damp when I picked them up.,still slightly damp picked
5ee06e5e-2dd3-4254-aa2f-c8a1478a27b0,2024-12-02T19:16:11Z,Gary Collins,4,Very fast and professional. Highly recommended!,fast professional highly recommended
11605f1a-6174-43f8-b3da-55d531fac4e5,2024-06-16T04:16:11Z,Emily Green,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
671f804a-74e2-47a6-baa2-4a14e3561c4e,2024-03-19T08:16:11Z,Tyler Welch,3,"The service was okay, did the job.",okay job
745e4fff-44c0-446b-bfbb-6a2eb31dfc0d,2025-06-01T18:16:11Z,Sharon Mullins,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
ccd31490-dbbb-4c7d-98a4-f7bd79539607,2025-09-12T06:16:11Z,Bradley Perez,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
6ccbb63c-b9c5-40af-9725-5be20de3b217,2024-04-18T03:16:11Z,Ryan Parks,1,Took way too long to get my clothes back. Very slow service.,took way long get back slow
859ab759-aadf-44fd-b549-ee5363e029aa,2025-01-29T18:16:11Z,Laura Rios,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
efc3a1fb-21ab-4c18-b6d4-65e260e1f0fc,2025-04-04T21:16:11Z,Kelly Kim,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
f912c71e-cc61-40ac-9588-19dd370c40e0,2024-05-20T20:16:11Z,William Fowler,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
f06caae5-fb28-49bf-acb0-c249c0545b9e,2025-03-25T18:16:11Z,Michael Allen,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
984b0219-7d31-4446-9ae5-337499296ba6,2024-10-26T20:16:11Z,Elizabeth Beard,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
b36deb84-89a4-44c7-ad50-4977060c66c0,2025-09-06T10:16:11Z,Madison Reeves,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
02a26e5b-3965-45d0-abf5-d996683a67a4,2024-12-06T20:16:11Z,Amy Martinez,5,"The best laundry service in town, without a doubt.",best town without doubt
e08efca7-6b3f-4e67-a918-d6b790318a45,2025-06-14T04:16:11Z,Paul Martinez,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
ae72c5ac-21d4-4773-b841-a7b6a58eb6b2,2025-01-11T17:16:11Z,Lori Flores,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
ccc957f5-ee4f-48bf-861e-c2b134224d40,2024-03-07T05:16:11Z,Shelia Dennis,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
d06ae741-784a-4161-b654-dfd490af1c0f,2023-10-07T23:16:11Z,Ray Kim,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
ec13066b-b5c3-47ee-80ab-4495a1c8f4dd,2025-02-26T12:16:11Z,Sandra Davis,4,Very fast and professional. Highly recommended!,fast professional highly recommended
8bce527f-f429-4491-8408-7043510ea7fb,2023-10-27T06:16:11Z,Kevin Patterson,5,Very fast and professional. Highly recommended!,fast professional highly recommended
6c98e6e9-3416-4c99-ad0d-73913b548fa3,2024-09-17T10:16:11Z,Sarah Ramsey,5,Very fast and professional. Highly recommended!,fast professional highly recommended
b41b69b3-be73-4ac9-b339-b012f1256810,2024-05-11T20:16:11Z,Dominic Fitzgerald,5,Excellent service! My clothes came back perfect.,excellent came back perfect
387a520b-5532-415e-8df1-e909edf5b29a,2025-04-26T12:16:11Z,Todd Silva,3,"The service was okay, did the job.",okay job
6afbb639-3b79-4bff-80b0-6f2db9fbb10d,2025-01-22T13:16:11Z,Diana Parker,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
83366887-cbdb-4322-9600-2968aeb1e3ca,2024-05-07T16:16:11Z,Joshua Gibbs,5,Excellent service! My clothes came back perfect.,excellent came back perfect
963365a4-0e71-433c-a5af-01e77744e04f,2023-12-22T04:16:11Z,Curtis Hunter,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
cf1d4793-8c7a-4665-91dd-7de91f0c3820,2024-06-11T13:16:11Z,Amanda Miller,3,The quality is average. Nothing special to report.,quality average nothing special report
f208030a-86ac-443e-8f17-275cefdcc698,2024-08-25T02:16:11Z,Melanie Sandoval,1,They damaged my favorite jacket. Unacceptable!,damaged favorite jacket unacceptable
09901ba8-7042-4537-a52c-ced7bbdcdcb5,2024-05-27T19:16:11Z,Amanda Myers,5,Very fast and professional. Highly recommended!,fast professional highly recommended
715f3dac-9db0-4017-bfd7-7b192d5a610c,2025-02-05T05:16:11Z,Sophia Alexander,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
ffe12806-6d49-4f52-abc1-ff9d43b0d63f,2025-04-25T07:16:11Z,Daniel Young,5,"The best laundry service in town, without a doubt.",best town without doubt
36c3c0ea-4614-48ad-9f94-282c1584486b,2024-10-21T05:16:11Z,William West,3,The quality is average. Nothing special to report.,quality average nothing special report
6378c22d-8eb4-4f5a-88d2-48cf65849ad6,2024-12-03T10:16:11Z,Alexander Gross,4,Excellent service! My clothes came back perfect.,excellent came back perfect
5dfaa6fc-101e-4fef-bc45-733e9b473823,2025-07-13T16:16:11Z,Amy Scott,5,"The best laundry service in town, without a doubt.",best town without doubt
